Id,SalePrice
2735,132315.61388514208
2736,135459.6257211584
2737,116725.79378304034
2738,132391.50156362876
2739,166153.19486770453
2740,136313.79214004698
2741,143702.3687889941
2742,146744.91146713158
2743,151733.24748166214
2744,158083.79014265692
2745,143823.871305031
2746,133184.75430361397
2747,145659.69861790666
2748,125820.50014475013
2749,129128.24421840791
2750,132890.53174726744
2751,142125.50733059522
2752,200375.31026238998
2753,149455.40015059232
2754,217563.73818174563
2755,125942.92468187821
2756,94123.16282234261
2757,76559.83165050106
2758,86131.77386219469
2759,154180.3986506482
2760,114659.78116627318
2761,154064.06923052686
2762,141240.0270261087
2763,184536.5821913063
2764,152129.2534544869
2765,272449.3694297953
2766,133728.60082663738
2767,89652.12905150483
2768,128146.16989910431
2769,124997.04145768509
2770,144635.01751606952
2771,106560.09626785936
2772,111587.68144877288
2773,154656.39282654965
2774,133335.2602844731
2775,123035.2745125304
2776,134703.6296323735
2777,151630.42970206865
2778,115271.50421822674
2779,131156.49667107564
2780,101603.71576069639
2781,93576.78538962969
2782,91382.70433737224
2783,102742.44027744429
2784,128730.93151985407
2785,134663.16227478412
2786,76885.485518451
2787,122718.52771398735
2788,73024.3909204272
2789,170367.23819289182
2790,100983.01344063194
2791,120094.67129179019
2792,60976.75366152964
2793,177544.30724790753
2794,110966.2263622645
2795,123662.44305255005
2796,89821.46076970639
2797,196377.3345449198
2798,108426.43590846934
2799,110927.06611301086
2800,68072.67157151835
2801,106233.44929971921
2802,132874.1452683375
2803,152476.19146769983
2804,136618.3485798167
2805,100946.96902287747
2806,79709.4293181668
2807,160675.25812308275
2808,153476.8539929634
2809,141265.0028224596
2810,132167.9578734107
2811,158405.78828110348
2812,153394.00837322787
2813,154174.9592021486
2814,150443.51696184382
2815,109814.00271730295
2816,241444.95860463794
2817,160509.98760749397
2818,129469.31754038854
2819,167763.26226546042
2820,144504.31794046838
2821,124727.92797751157
2822,202716.4544956058
2823,277847.0539835597
2824,178916.84538984537
2825,154949.964583265
2826,131000.45064953639
2827,135670.0479422789
2828,211612.9597706584
2829,215037.80228295072
2830,218541.00350026667
2831,177113.11728209155
2832,232494.20245478407
2833,280949.969044003
2834,211697.17290220776
2835,215378.34097849036
2836,191887.37375272188
2837,157931.95578680895
2838,146095.3352295764
2839,178303.95742929215
2840,200679.8565463357
2841,201610.05838654743
2842,235318.4434440511
2843,150525.81179961492
2844,161223.12685879838
2845,118604.21952487761
2846,203100.5896108191
2847,198060.18250457456
2848,213405.364237214
2849,197395.73885595673
2850,276309.60493598506
2851,221016.9980916858
2852,231477.698692089
2853,241643.52436413558
2854,141100.17688894863
2855,203517.8533684669
2856,200529.24690703856
2857,183354.3144292917
2858,198554.22422888415
2859,121857.19783039676
2860,126339.65415999922
2861,130885.1948083544
2862,198838.77144863355
2863,132621.70900820693
2864,236510.38662455243
2865,146432.75776651228
2866,135748.3817400184
2867,98853.3389714021
2868,100566.87804232839
2869,105548.34791306735
2870,131522.46383215275
2871,98626.85043123298
2872,48915.862608097435
2873,103869.06947406048
2874,135038.38476562398
2875,125279.5827313366
2876,162964.48772844818
2877,135435.95915424894
2878,169524.49713304662
2879,133698.7801627529
2880,94850.50897001012
2881,139153.0716094399
2882,172859.2104682888
2883,191408.90245137986
2884,194356.99046394092
2885,180362.47261164692
2886,234355.2288488801
2887,90148.12369930462
2888,136901.57431150408
2889,66212.14189548338
2890,79458.3834477016
2891,134751.6108175583
2892,59291.79477004237
2893,91624.45974361648
2894,57202.54678690064
2895,308426.7024737505
2896,294521.84483726835
2897,204898.5367478978
2898,144868.94018329127
2899,217110.9128918977
2900,148269.77449484394
2901,210532.18268797407
2902,183307.4244861261
2903,355926.69135280803
2904,356091.3963418108
2905,103415.33582425356
2906,214456.35140861518
2907,109938.54278973458
2908,134510.4953576791
2909,154660.84424918648
2910,77652.9896201641
2911,73996.27084193195
2912,146457.26841790465
2913,84329.88793477621
2914,71569.14440302357
2915,80494.5298278549
2916,81398.6719774394
2917,165131.22525684285
2918,116156.1170991296
2919,226996.02798696663
